x,y
19.25268,37.958607
19.232313,37.85083
19.818254,38.478844
19.835264,38.37194
19.698393,38.14316
19.598827,38.145294
19.776922,38.110775
19.75094,38.15179
19.694149,38.21351
19.62785,38.25913
19.749866,38.41863
19.784285,38.22854
20.41116,38.845856
20.165216,38.585434
20.13725,38.424633
20.364267,38.360275
19.758236,38.65575
20.02485,38.585133
20.107767,38.499454
20.559206,38.997616
19.9995,38.674812
19.95623,38.5522
20.301792,38.905743
20.315037,38.860744
20.222445,38.7325
20.390541,39.04608
20.598274,39.030445
20.220543,38.76434
20.25073,38.986355
20.147316,38.783424
20.31977,39.03411
20.334635,38.985588
20.830322,39.255497
20.621086,39.4618
20.829424,39.337894
20.76034,39.25456
20.695957,39.21173
20.716404,39.405228
20.63073,39.29806
20.69329,39.430984
20.861944,39.411446
20.627308,39.476902
21.429375,39.58341
21.352001,39.67835
21.065567,40.003036
21.261223,39.565712
21.046947,39.831226
21.325104,39.634384
21.077711,39.677975
21.247332,39.734413
21.22866,39.633575
21.309996,40.050854
21.462261,39.88572
21.42896,39.989315
21.397951,40.13951
21.193104,40.175724
21.465214,40.086857
21.564445,40.075336
21.828949,40.482212
21.55685,39.986153
21.798958,40.21048
21.807013,40.517956
21.573599,40.55056
21.710922,40.303276
21.95235,40.669674
21.752485,40.560547
21.756392,40.15705
21.933506,40.76388
21.545256,40.14343
21.63701,40.195194
21.85881,40.901104
22.226748,40.592743
21.871294,40.827435
21.946194,41.003914
21.971516,41.037865
22.021082,40.982525
21.967342,41.092556
21.88059,40.91231
21.898829,40.95969
21.824997,40.835667
21.937754,41.28603
22.101486,41.057762
22.00141,41.15515
21.930628,41.180954
22.308104,40.75749
21.982882,41.185154
21.875349,41.21032
21.928501,41.186188
21.885153,41.138924
16.691313,34.862885
16.376862,35.45231
16.48405,34.88999
16.652973,35.326138
16.400513,35.343918
16.528475,35.521053
16.387642,35.59262
16.487707,35.427296
16.50996,35.378662
16.470776,35.415607
16.4757,35.48917
16.59443,35.251015
16.572556,35.13248
16.488747,35.363255
16.644938,35.169857
16.67278,35.369324
16.481892,35.401485
16.62023,35.366642
16.617409,35.62532
16.519457,35.46864
16.941517,35.487946
16.822407,35.43848
16.904829,35.53793
16.684402,35.702156
16.831726,35.61312
16.935886,35.563023
16.962845,35.54663
16.80169,35.3164
16.91226,35.558125
16.718956,35.73144
17.49822,36.22167
17.25932,36.08488
17.03193,35.74509
16.930744,35.970177
17.470842,36.1833
17.347116,36.122147
17.357712,36.15877
16.816725,35.716892
17.579708,36.186142
17.498549,36.36823
17.657352,36.505905
17.54078,36.316055
17.722036,36.5671
17.774755,36.652237
17.53987,36.43023
17.793514,36.400196
17.422619,36.247005
17.534624,36.446896
17.654451,36.26667
17.798378,36.552826
17.790266,36.668827
17.74492,36.482014
17.96645,36.68383
17.81601,36.681633
17.815758,36.740257
17.902693,37.021275
17.812056,36.80951
17.883541,36.65811
17.883493,36.640553
18.131905,37.11569
18.140541,37.21811
18.167118,37.176807
18.060036,37.126156
18.047955,36.825287
18.260315,37.165924
18.047451,37.026653
18.123964,37.16252
18.08356,37.0945
18.135565,36.708252
18.52638,37.498726
18.497393,37.537987
18.42152,37.52695
18.441391,37.5646
18.550407,37.583252
18.360023,37.41892
18.42934,37.575542
18.515635,37.500195
18.357185,37.29559
18.354105,37.45226
18.607796,37.73275
18.712872,37.68578
18.748905,37.84438
18.683971,37.565624
18.770966,37.647923
18.800842,37.686493
18.782427,37.746124
18.73816,37.7959
18.836046,37.77019
19.20199,38.12573
19.152416,37.97984
19.280897,38.28635
19.151752,38.155926
19.360865,38.09974
19.33714,38.10189
19.207386,38.11285
19.352842,38.072937
19.010178,38.068142
18.929035,37.858196
19.69774,38.574215
19.545355,38.57168
19.443579,38.311234
19.249346,38.415207
19.658113,38.49136
19.228172,38.35561
19.542883,38.296635
19.655556,38.325874
19.265577,38.398624
18.988926,38.175674
20.100803,38.924046
19.824652,38.871174
19.697353,38.771893
19.988619,38.926674
19.749865,38.64885
19.985292,38.608353
19.905914,38.820507
19.93674,38.927704
19.850447,38.97778
19.860783,38.873707
20.077782,39.11636
20.07665,39.153755
20.14216,39.062946
20.443623,39.4866
20.327164,39.414886
20.17025,39.06495
20.429636,39.689598
20.158419,39.226444
20.067787,39.11781
20.225945,39.319756
20.444202,39.57532
20.585068,40.065056
20.465027,39.599796
20.400068,39.564575
20.71143,39.853928
20.65541,40.051212
20.435331,39.416428
20.202536,39.271618
20.586676,39.674843
20.316303,39.258465
20.81717,39.845146
20.81721,39.80153
20.71226,40.07061
20.771173,40.07966
20.921827,40.004498
20.87047,40.05069
20.619276,39.881905
21.061493,40.06134
20.872639,39.902454
20.820732,39.83568
20.98649,39.871246
21.280338,40.19754
20.91303,40.09226
21.250788,40.470654
21.345896,40.39335
21.04238,40.365498
21.205158,40.285694
21.51087,40.37096
21.24117,40.40364
21.118368,40.269093
21.26415,40.557434
21.043402,40.01554
21.217009,40.4112
21.67017,41.034996
21.567144,40.471474
21.809418,41.128563
21.51771,40.749905
21.508307,40.796318
21.323002,40.761047
21.839636,40.96902
21.52975,41.029263
21.59847,40.868645
21.500818,40.87365
21.70995,41.068153
21.702606,41.126583
21.406332,40.908306
21.92077,41.226517
21.72026,41.263615
21.63431,41.03151
21.457582,41.003212
21.657934,40.95111
21.457348,41.05993
21.425047,40.868073
21.763567,41.31723
21.766092,41.136127
21.668318,41.27169
22.31802,40.716618
21.786985,41.198105
21.731125,41.050186
22.418638,40.687283
21.866657,41.21821
21.756977,41.23894
21.852415,41.202183
21.76416,41.163246
16.448687,35.57591
16.502289,35.5719
16.465927,35.46699
16.41915,35.699215
16.576664,35.50936
16.48821,35.739483
16.433046,35.27651
16.444225,35.698524
16.553495,35.685696
16.510893,35.6409
16.38905,35.35376
16.618109,35.846344
16.636377,35.571842
16.548101,35.5019
16.60476,35.54765
16.62345,35.463783
16.50678,35.6091
16.559942,35.683445
16.643808,35.56744
16.502583,35.62297
16.656462,35.460495
16.648266,35.738876
16.739542,35.891106
16.780834,35.911713
16.735493,35.86674
16.740047,35.859287
16.759321,35.83551
16.693813,35.838657
16.649086,35.78081
16.671894,35.80978
16.708559,35.79714
17.164118,36.32469
17.187296,36.25039
17.287064,36.433105
17.086758,36.22436
16.97902,35.96152
17.404293,36.39008
17.075039,36.140106
17.189726,36.297913
16.719694,35.780434
17.146963,36.31902
16.760351,35.738266
17.653774,36.705048
17.591396,36.579327
17.401999,36.69858
17.602854,36.62696
17.45142,36.4479
17.58503,36.537716
17.447836,36.33519
17.082367,36.242985
17.76701,36.844135
16.88352,36.034645
17.836882,36.940643
17.96642,37.095337
17.79958,36.976192
17.79837,36.932884
17.72196,36.96868
17.762623,36.82524
17.956621,37.08875
17.824934,36.950882
17.755928,36.86457
17.749983,36.860935
18.071524,37.314335
18.08928,37.238304
18.07294,37.308495
18.306738,37.39144
18.09093,37.223705
17.96498,37.234863
18.092773,37.306477
18.04922,37.267784
17.990652,37.17315
18.274218,37.408337
18.432413,37.617897
18.288958,37.386463
18.120098,37.308678
18.444857,37.673557
18.257145,37.559914
18.503675,37.703598
18.467634,37.727947
18.39851,37.56831
18.67737,37.76729
18.758123,37.955486
18.679487,37.7663
18.804644,37.844326
18.54684,37.790886
18.63294,37.786552
18.436562,37.701633
18.421019,37.649284
18.790787,37.824417
18.690702,37.910603
18.910482,38.10526
19.03498,38.351986
18.766504,38.061188
18.84568,38.12142
19.109055,38.11624
19.288162,38.18228
18.993244,38.21569
19.074694,38.10297
18.999697,38.321564
19.306427,38.489017
18.936354,38.078022
19.410528,38.661762
19.559042,38.59401
19.440613,38.63859
19.442858,38.755775
19.348068,38.299435
19.659534,38.70704
19.533413,38.72884
19.61259,38.721832
19.716774,38.883175
19.583357,38.71971
19.554148,38.759144
19.585287,38.720455
19.75976,39.049133
19.743673,38.98209
19.744642,39.022114
19.780466,39.148563
19.82753,38.968197
19.785473,39.039406
19.89452,39.121223
19.733475,38.973495
19.7933,39.091976
19.85186,39.07857
19.955038,39.06031
20.301708,39.53307
19.977001,39.194447
19.918322,39.172173
20.26224,39.346806
19.899963,39.17117
20.285961,39.49613
19.939213,39.373825
19.993168,39.276062
20.04598,39.36107
20.379639,39.78501
20.593884,39.958317
20.550917,39.792164
20.246916,39.54577
20.484076,39.79565
20.371069,39.584835
20.046045,39.40335
20.157751,39.54117
20.643106,40.138382
20.883726,40.287933
20.616047,40.121216
20.783352,40.075974
20.735703,40.087708
20.991598,40.3018
20.725271,40.155087
20.704298,40.098938
20.868568,40.271584
20.680632,40.184937
20.7197,40.2165
20.780909,40.27004
21.128025,40.59255
21.093716,40.37791
21.096434,40.472256
21.217005,40.640587
20.96619,40.396973
21.117826,40.563778
21.163647,40.50286
20.99686,40.293518
21.525166,41.040974
21.180723,40.49006
21.56775,41.21868
21.209133,40.76261
21.437847,40.97839
21.294449,40.871784
21.321314,40.75457
21.352602,40.82689
21.279287,40.68701
21.01516,40.488197
21.65072,41.206142
21.661402,41.174625
21.660084,41.00816
21.696135,41.279484
21.674067,41.106895
21.51462,41.045296
21.48018,40.985676
21.559605,41.095264
21.673555,41.066753
21.55706,40.98688
21.693241,41.288273
21.682299,41.293274
21.744213,41.25141
21.811497,41.264126
21.827341,41.249817
21.872446,41.298958
21.6209,41.21298
21.77195,41.210236
21.757517,41.230602
21.767004,41.267864
