x,y
15.735859,40.64147
16.358967,40.80062
15.879856,40.489014
15.719624,40.51159
15.879196,41.164703
16.278448,40.69533
16.257854,41.007717
16.542162,40.7222
16.312807,40.977867
15.716804,41.529995
16.657467,40.65585
16.562456,40.82302
16.652205,40.772293
16.606215,40.678528
16.583273,40.714737
16.386644,40.938026
16.236673,41.023567
12.4157715,34.133812
12.326632,34.142757
12.588879,34.03674
12.417162,34.082073
12.340517,34.046215
12.442063,33.988953
12.448153,34.077866
12.351974,34.070683
12.198128,34.195435
12.862655,33.949036
15.198904,39.691853
12.688678,34.020737
12.317926,34.199074
12.472761,34.285988
12.674814,34.17458
12.590114,34.176914
12.776136,34.150654
12.719885,34.1835
12.485308,34.28735
12.779229,34.419285
12.81328,34.56263
12.559913,34.291687
12.598929,34.37477
12.765564,34.84626
12.8080225,34.570103
12.700215,34.36809
12.726676,34.281715
12.71849,34.13306
12.985263,34.31331
12.850385,34.36291
13.071193,35.278877
13.071096,34.70473
13.170953,34.72655
13.241626,34.639793
13.211699,35.451904
13.104171,35.08371
13.066855,34.968124
12.958422,35.090187
13.214052,35.688934
13.282781,35.15712
13.212522,35.59146
13.318345,35.366505
13.340419,35.55154
13.170035,35.509808
13.080058,35.6735
13.324326,35.608784
13.3484125,35.004482
13.444709,35.555466
13.320734,35.5858
13.526426,35.875874
13.538576,35.95666
13.443452,35.598843
13.4529505,35.764782
13.431773,35.99135
13.439579,35.749573
13.450217,35.721146
13.683592,35.95757
13.705634,35.894283
13.549953,35.800797
13.640079,36.117245
13.649526,36.202473
13.571617,36.187904
